SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2017,5,CHI,Jimmy Butler,27,76,2809,25.1,0.59,0.2,0.54,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,,10.1,3.8,13.8,0.24,,5.6,1.7,7.3,6.6
2017,5,CHI,Robin Lopez,28,81,2271,14.4,0.51,0.0,0.13,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,,1.8,2.4,4.3,0.09,,-1.4,-0.8,-2.2,-0.1
2017,5,CHI,Rajon Rondo,30,69,1843,13.6,0.46,0.24,0.09,4.2,16.6,10.4,37.0,2.7,0.5,22.5,17.8,,-0.4,2.7,2.3,0.06,,-1.6,1.0,-0.5,0.7
2017,5,CHI,Dwyane Wade,35,60,1792,18.5,0.51,0.15,0.29,3.8,12.6,8.1,22.3,2.4,1.8,11.3,29.6,,0.9,2.5,3.4,0.09,,1.6,0.9,2.5,2.1
2017,5,CHI,Nikola MirotiA,25,70,1679,14.5,0.55,0.6,0.2,3.9,20.9,12.3,6.9,1.6,2.6,10.5,19.8,,1.2,2.5,3.8,0.11,,0.2,0.5,0.7,1.1
2017,5,CHI,Taj Gibson,31,55,1502,15.4,0.55,0.02,0.22,8.5,19.0,13.7,6.5,0.9,2.6,11.7,19.2,,1.4,1.9,3.3,0.1,,-1.0,-0.2,-1.2,0.3
2017,5,CHI,Doug McDermott,25,44,1078,11.3,0.56,0.4,0.18,1.4,11.7,6.5,6.5,0.5,0.3,7.4,17.6,,1.1,0.8,1.9,0.08,,-0.9,-1.2,-2.1,0.0
2017,5,CHI,Cristiano FelAcio,24,66,1040,15.3,0.6,0.0,0.42,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,,2.1,1.3,3.4,0.16,,-0.6,-0.1,-0.7,0.3
2017,5,CHI,Jerian Grant,24,63,1028,13.2,0.56,0.44,0.24,1.8,9.9,5.8,17.4,2.3,0.6,11.7,16.0,,1.4,1.2,2.5,0.12,,-1.3,1.4,0.1,0.6
2017,5,CHI,Bobby Portis,21,64,1000,14.9,0.55,0.26,0.16,8.0,24.0,16.0,5.7,0.8,0.9,8.4,19.1,,1.1,1.2,2.4,0.11,,-0.6,-0.9,-1.5,0.1
2017,5,CHI,Denzel Valentine,23,57,976,7.3,0.49,0.72,0.06,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,,-0.5,1.1,0.6,0.03,,-3.5,0.1,-3.3,-0.3
2017,5,CHI,Michael Carter-Williams,25,45,846,9.9,0.44,0.21,0.25,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,,-1.0,1.3,0.2,0.01,,-4.5,1.3,-3.2,-0.3
2017,5,CHI,Paul Zipser,22,44,843,6.9,0.5,0.45,0.18,1.9,14.2,8.0,6.1,0.9,1.5,14.4,14.4,,-0.3,0.8,0.5,0.03,,-4.2,-0.2,-4.4,-0.5
2017,5,CHI,Isaiah Canaan,25,39,592,8.1,0.48,0.54,0.19,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,,0.0,0.6,0.5,0.04,,-3.6,0.4,-3.3,-0.2
2017,5,CHI,Joffrey Lauvergne,25,20,241,11.6,0.45,0.22,0.16,9.3,21.2,15.2,12.2,1.5,0.0,14.0,20.7,,-0.2,0.3,0.1,0.02,,-2.9,-1.2,-4.1,-0.1
2017,5,CHI,Cameron Payne,22,11,142,4.0,0.42,0.54,0.06,0.8,12.2,6.5,16.2,1.4,0.0,16.7,23.9,,-0.4,0.1,-0.3,-0.09,,-6.2,-1.5,-7.7,-0.2
2017,5,CHI,Anthony Morrow,31,9,87,16.0,0.61,0.48,0.38,1.2,1.2,1.2,10.4,1.2,0.0,0.0,17.0,,0.3,0.0,0.3,0.19,,1.7,-0.2,1.5,0.1
2017,5,CHI,R.J. Hunter,23,3,9,-3.2,0.0,1.0,0.0,0.0,12.1,6.0,0.0,0.0,0.0,0.0,4.8,,0.0,0.0,0.0,-0.09,,-7.8,-1.2,-9.0,0.0
